Date,Open,High,Low,Close,Volume,Adj Close
12/30/2015,27.145,27.174999,26.795,26.83,100855200,24.673496
12/31/2015,26.752501,26.7575,26.205,26.315001,163649200,24.199883
1/4/2016,25.6525,26.342501,25.5,26.3375,270597600,24.220575
1/5/2016,26.4375,26.4625,25.602501,25.6775,223164000,23.613626
1/6/2016,25.139999,25.592501,24.967501,25.174999,273829600,23.151516
1/7/2016,24.67,25.032499,24.1075,24.112499,324377600,22.174416
1/8/2016,24.637501,24.7775,24.190001,24.24,283192000,22.291672
1/11/2016,24.7425,24.764999,24.334999,24.6325,198957600,22.652618
1/12/2016,25.137501,25.172501,24.709999,24.99,196616800,22.981386
1/13/2016,25.08,25.297501,24.325001,24.3475,249758400,22.390524
1/14/2016,24.49,25.120001,23.934999,24.879999,252680400,22.880226
1/15/2016,24.049999,24.4275,23.84,24.282499,319335600,22.330748
1/19/2016,24.602501,24.6625,23.875,24.165001,212350800,22.222698
1/20/2016,23.775,24.547501,23.355,24.1975,289337600,22.252583
1/21/2016,24.264999,24.469999,23.735001,24.075001,208646000,22.139935
1/22/2016,24.657499,25.365,24.592501,25.355,263202000,23.317043
1/25/2016,25.379999,25.3825,24.8025,24.860001,207178000,22.861834
1/26/2016,24.9825,25.219999,24.5175,24.997499,300308000,22.988281
1/27/2016,24.01,24.157499,23.334999,23.355,533478800,21.477797
1/28/2016,23.4475,23.629999,23.0975,23.522499,222715200,21.631836
1/29/2016,23.6975,24.334999,23.5875,24.334999,257666000,22.37903
2/1/2016,24.1175,24.1775,23.85,24.1075,163774000,22.169817
2/2/2016,23.855,24.01,23.57,23.620001,149428800,21.721502
2/3/2016,23.75,24.209999,23.52,24.0875,183857200,22.151428
2/4/2016,23.965,24.3325,23.797501,24.15,185886800,22.329409
2/5/2016,24.129999,24.23,23.422501,23.504999,185672400,21.733034
2/8/2016,23.282499,23.924999,23.26,23.752501,216085600,21.96188
2/9/2016,23.5725,23.985001,23.4825,23.747499,177324800,21.957262
2/10/2016,23.98,24.0875,23.525,23.567499,169374400,21.790825
2/11/2016,23.4475,23.68,23.147499,23.424999,200298800,21.659073
2/12/2016,23.547501,23.625,23.252501,23.497499,161405600,21.726103
2/16/2016,23.754999,24.2125,23.6525,24.16,196231600,22.338661
2/17/2016,24.1675,24.5525,24.0375,24.530001,179452800,22.680769
2/18/2016,24.709999,24.7225,24.022499,24.065001,156084000,22.250818
2/19/2016,24,24.190001,23.950001,24.01,141496800,22.19997
2/22/2016,24.077499,24.225,23.98,24.219999,137123200,22.394133
2/23/2016,24.1,24.125,23.637501,23.672501,127770400,21.887913
2/24/2016,23.495001,24.094999,23.33,24.025,145022800,22.213835
2/25/2016,24.012501,24.190001,23.8125,24.190001,110330800,22.366402
2/26/2016,24.299999,24.504999,24.145,24.227501,115964400,22.401073
2/29/2016,24.215,24.557501,24.1625,24.172501,140865200,22.35022
3/1/2016,24.4125,25.192499,24.355,25.1325,201628400,23.237844
3/2/2016,25.127501,25.2225,24.91,25.1875,132678400,23.288696
3/3/2016,25.145,25.4275,25.112499,25.375,147822800,23.462067
3/4/2016,25.592501,25.9375,25.342501,25.752501,184220400,23.81111
3/7/2016,25.5975,25.7075,25.24,25.467501,143315600,23.54759
3/8/2016,25.195,25.440001,25.1,25.2575,126247600,23.353422
3/9/2016,25.327499,25.395,25.067499,25.280001,108806800,23.374228
3/10/2016,25.352501,25.559999,25.0375,25.2925,134054400,23.38578
3/11/2016,25.559999,25.57,25.375,25.565001,109632800,23.637741
3/14/2016,25.477501,25.727501,25.445,25.629999,100304400,23.697836
3/15/2016,25.99,26.295,25.9625,26.145,160270800,24.174015
3/16/2016,26.1525,26.577499,26.147499,26.4925,153214000,24.495321
3/17/2016,26.379999,26.6175,26.24,26.450001,137682800,24.456022
3/18/2016,26.584999,26.625,26.297501,26.48,176820800,24.483763
3/21/2016,26.4825,26.9125,26.285,26.477501,142010800,24.481447
3/22/2016,26.3125,26.8225,26.3025,26.68,129777600,24.668684
3/23/2016,26.620001,26.7675,26.475,26.532499,102814000,24.532307
3/24/2016,26.3675,26.5625,26.2225,26.4175,104532000,24.42597
3/28/2016,26.5,26.547501,26.264999,26.297501,77645600,24.315018
3/29/2016,26.2225,26.9475,26.219999,26.92,124760400,24.890587
3/30/2016,27.1625,27.605,27.15,27.389999,182404400,25.325161
3/31/2016,27.43,27.475,27.219999,27.247499,103553600,25.193405
4/1/2016,27.195,27.5,27.049999,27.497499,103496000,25.424553
4/4/2016,27.605,28.047501,27.567499,27.780001,149424800,25.685759
4/5/2016,27.377501,27.682501,27.355,27.452499,106314800,25.382946
4/6/2016,27.557501,27.745001,27.299999,27.74,105616400,25.648769
4/7/2016,27.487499,27.605,27.030001,27.135,127207600,25.089388
4/8/2016,27.227501,27.442499,27.0425,27.165001,94326800,25.117125
4/11/2016,27.2425,27.6525,27.2075,27.254999,117630000,25.200336
4/12/2016,27.334999,27.625,27.165001,27.610001,108929200,25.528574
4/13/2016,27.700001,28.084999,27.700001,28.01,133029200,25.89842
4/14/2016,27.905001,28.0975,27.8325,28.025,101895600,25.912285
4/15/2016,28.0275,28.075001,27.432501,27.4625,187756000,25.392193
4/18/2016,27.2225,27.237499,26.735001,26.870001,243286000,24.844364
4/19/2016,26.969999,27,26.557501,26.727501,129539600,24.712605
4/20/2016,26.66,27.022499,26.514999,26.782499,122444000,24.763458
4/21/2016,26.7325,26.7325,26.379999,26.4925,126210000,24.495321
4/22/2016,26.252501,26.620001,26.155001,26.42,134732400,24.428284
4/25/2016,26.25,26.4125,26.127501,26.27,112126400,24.289597
4/26/2016,25.977501,26.325001,25.977501,26.0875,224064800,24.120852
4/27/2016,24,24.6775,23.92,24.455,458408400,22.611425
4/28/2016,24.4025,24.469999,23.5625,23.7075,328970800,21.920273
4/29/2016,23.497499,23.68,23.127501,23.434999,274126000,21.66831
5/2/2016,23.4925,23.52,23.1,23.41,192640400,21.645203
5/3/2016,23.549999,23.934999,23.42,23.795,227325200,22.001177
5/4/2016,23.799999,23.975,23.455,23.547501,164102000,21.772335
5/5/2016,23.5,23.5175,23.17,23.309999,143562000,21.68396
5/6/2016,23.342501,23.362499,22.9625,23.18,174799600,21.563028
5/9/2016,23.25,23.442499,23.147499,23.1975,131745600,21.579306
5/10/2016,23.3325,23.3925,23.0275,23.355,134747200,21.725819
5/11/2016,23.370001,23.3925,23.115,23.127501,114876400,21.514194
5/12/2016,23.18,23.195,22.3675,22.584999,305258800,21.009535
5/13/2016,22.5,22.9175,22.5,22.629999,177571200,21.051399
5/16/2016,23.0975,23.5975,22.9125,23.469999,245039200,21.832798
5/17/2016,23.637501,23.674999,23.252501,23.372499,187667600,21.742107
5/18/2016,23.540001,23.8025,23.4725,23.639999,168249600,21.990942
5/19/2016,23.66,23.66,23.3925,23.549999,121768400,21.907217
5/20/2016,23.66,23.8575,23.629999,23.805,128104000,22.144432
5/23/2016,23.967501,24.297501,23.9175,24.1075,152074400,22.425831
5/24/2016,24.305,24.522499,24.209999,24.475,140560800,22.767693
5/25/2016,24.6675,24.934999,24.5275,24.905001,152675200,23.1677
5/26/2016,24.92,25.182501,24.66,25.102501,225324800,23.351425
5/27/2016,24.860001,25.1175,24.8125,25.0875,145364800,23.337467
5/31/2016,24.9,25.1,24.705,24.965,169228800,23.223515
6/1/2016,24.754999,24.885,24.5825,24.615,116693200,22.897932
6/2/2016,24.4,24.459999,24.157499,24.43,160766400,22.725834
6/3/2016,24.4475,24.567499,24.362499,24.48,114019600,22.772346
6/6/2016,24.497499,25.4725,24.387501,24.657499,93170000,22.937464
6/7/2016,24.8125,24.967501,24.74,24.7575,89638000,23.030485
6/8/2016,24.754999,24.889999,24.67,24.735001,83392400,23.009558
6/9/2016,24.625,24.997499,24.615,24.9125,106405600,23.174675
6/10/2016,24.6325,24.8375,24.620001,24.7075,126851600,22.983978
6/13/2016,24.672501,24.780001,24.275,24.334999,152082000,22.637461
6/14/2016,24.33,24.620001,24.1875,24.365,127727600,22.665365
6/15/2016,24.455,24.602501,24.2575,24.285,117780800,22.590942
6/16/2016,24.112499,24.4375,24.0175,24.387501,125307200,22.686296
6/17/2016,24.155001,24.1625,23.825001,23.8325,244032800,22.170012
6/20/2016,24,24.1425,23.7575,23.775,137647600,22.116526
6/21/2016,23.735001,24.0875,23.67,23.977501,142185600,22.304899
6/22/2016,24.0625,24.2225,23.8375,23.887501,116876400,22.221178
6/23/2016,23.985001,24.0725,23.8125,24.025,128960800,22.349085
6/24/2016,23.227501,23.665001,23.1625,23.35,301245600,21.72117
6/27/2016,23.25,23.262501,22.875,23.01,181958400,21.404888
6/28/2016,23.225,23.415001,23.035,23.397499,161779600,21.765362
6/29/2016,23.4925,23.637501,23.407499,23.6,146124000,21.95373
6/30/2016,23.610001,23.942499,23.575001,23.9,143345600,22.2328
7/1/2016,23.872499,24.1175,23.8325,23.9725,104106000,22.300251
7/5/2016,23.8475,23.85,23.615,23.747499,110820800,22.090944
7/6/2016,23.65,23.915001,23.592501,23.8825,123796400,22.216524
7/7/2016,23.924999,24.125,23.905001,23.985001,100558400,22.311874
7/8/2016,24.122499,24.2225,24.012501,24.17,115648400,22.483971
7/11/2016,24.1875,24.4125,24.182501,24.245001,95179600,22.553741
7/12/2016,24.2925,24.424999,24.280001,24.355,96670000,22.656065
7/13/2016,24.352501,24.4175,24.209999,24.217501,103568800,22.528158
7/14/2016,24.3475,24.747499,24.33,24.6975,155676000,22.974676
7/15/2016,24.73,24.825001,24.625,24.695,120548000,22.972349
7/18/2016,24.674999,25.032499,24.65,24.9575,145975600,23.216539
7/19/2016,24.889999,25,24.834999,24.967501,95119600,23.22584
7/20/2016,25,25.115,24.934999,24.99,105104000,23.246767
7/21/2016,24.9575,25.25,24.782499,24.8575,130808000,23.123512
7/22/2016,24.815001,24.825001,24.577499,24.665001,113254800,22.944439
7/25/2016,24.5625,24.709999,24.23,24.334999,161531600,22.637461
7/26/2016,24.205,24.4925,24.105,24.1675,224959200,22.481644
7/27/2016,26.067499,26.0875,25.6875,25.737499,369379200,23.942125
7/28/2016,25.7075,26.112499,25.705,26.084999,159479200,24.265385
7/29/2016,26.047501,26.137501,25.92,26.0525,110934800,24.235149
8/1/2016,26.102501,26.5375,26.102501,26.512501,152671600,24.663067
8/2/2016,26.512501,26.5175,26,26.120001,135266400,24.297947
8/3/2016,26.202499,26.459999,26.192499,26.4475,120810400,24.602594
8/4/2016,26.395,26.5,26.32,26.467501,109634800,24.75458
8/5/2016,26.567499,26.9125,26.545,26.870001,162213600,25.131029
8/8/2016,26.879999,27.092501,26.790001,27.092501,112148800,25.339134
8/9/2016,27.057501,27.235001,27.002501,27.202499,105260800,25.442011
8/10/2016,27.1775,27.225,26.940001,27,96034000,25.252617
8/11/2016,27.129999,27.2325,26.9625,26.9825,109938000,25.236246
8/12/2016,26.945,27.110001,26.945,27.045,74641600,25.294708
8/15/2016,27.035,27.385,27.02,27.370001,103472800,25.598677
8/16/2016,27.407499,27.557501,27.3025,27.344999,135177600,25.575293
8/17/2016,27.275,27.342501,27.084999,27.305,101424000,25.537878
8/18/2016,27.307501,27.4,27.254999,27.27,87938800,25.505146
8/19/2016,27.192499,27.422501,27.09,27.34,101472400,25.570614
8/22/2016,27.215,27.275,26.9625,27.127501,103280800,25.371866
8/23/2016,27.147499,27.33,27.1325,27.2125,85030800,25.451368
8/24/2016,27.1425,27.1875,26.92,27.0075,94700400,25.259634
8/25/2016,26.8475,26.969999,26.67,26.8925,100344800,25.152075
8/26/2016,26.852501,26.987499,26.577499,26.735001,111065200,25.004768
8/29/2016,26.655001,26.860001,26.5725,26.705,99881200,24.976706
8/30/2016,26.450001,26.625,26.375,26.5,99455600,24.784977
8/31/2016,26.415001,26.6425,26.41,26.525,118649600,24.808357
9/1/2016,26.535,26.700001,26.405001,26.682501,106806000,24.955671
9/2/2016,26.924999,27,26.705,26.932501,107210000,25.189487
9/6/2016,26.975,27.075001,26.877501,26.924999,107521600,25.182472
9/7/2016,26.9575,27.190001,26.7675,27.09,169457200,25.336792
9/8/2016,26.8125,26.817499,26.309999,26.379999,212008000,24.672745
9/9/2016,26.16,26.43,25.782499,25.782499,186228000,24.113909
9/12/2016,25.6625,26.43,25.6325,26.360001,181171200,24.654039
9/13/2016,26.877501,27.1975,26.809999,26.987499,248704800,25.240929
9/14/2016,27.182501,28.2575,27.15,27.942499,443554800,26.134119
9/15/2016,28.465,28.932501,28.372499,28.8925,359934400,27.022642
9/16/2016,28.780001,29.032499,28.51,28.73,319547600,26.870659
9/19/2016,28.797501,29.045,28.3125,28.395,188092000,26.557339
9/20/2016,28.262501,28.530001,28.127501,28.3925,138057200,26.554998
9/21/2016,28.4625,28.497499,28.110001,28.387501,144012800,26.55032
9/22/2016,28.5875,28.735001,28.5,28.655001,124296000,26.800512
9/23/2016,28.605,28.6975,27.887501,28.1775,209924800,26.353914
9/26/2016,27.91,28.3475,27.887501,28.219999,119477600,26.393663
9/27/2016,28.25,28.295,28.084999,28.272499,98429600,26.442762
9/28/2016,28.422501,28.66,28.3575,28.487499,118564400,26.643852
9/29/2016,28.290001,28.450001,27.950001,28.045,143548000,26.229988
9/30/2016,28.115,28.342501,27.950001,28.262501,145516400,26.433413
10/3/2016,28.1775,28.262501,28.07,28.129999,86807200,26.309483
10/4/2016,28.264999,28.577499,28.157499,28.25,118947200,26.421724
10/5/2016,28.35,28.415001,28.172501,28.262501,85812400,26.433413
10/6/2016,28.424999,28.584999,28.282499,28.4725,115117200,26.62982
10/7/2016,28.577499,28.639999,28.377501,28.514999,97433600,26.669571
10/10/2016,28.754999,29.1875,28.68,29.012501,144944000,27.134874
10/11/2016,29.424999,29.672501,29.049999,29.075001,256164000,27.193329
10/12/2016,29.3375,29.495001,29.1875,29.334999,150347200,27.436501
10/13/2016,29.1975,29.360001,28.93,29.245001,140769600,27.352327
10/14/2016,29.469999,29.5425,29.282499,29.407499,142608800,27.504311
10/17/2016,29.3325,29.459999,29.195,29.387501,94499600,27.485603
10/18/2016,29.545,29.5525,29.362499,29.3675,98214000,27.466906
10/19/2016,29.3125,29.440001,28.450001,29.280001,80138400,27.385061
10/20/2016,29.215,29.344999,29.0825,29.264999,96503200,27.371031
10/21/2016,29.202499,29.227501,29.07,29.15,92770800,27.263475
10/24/2016,29.275,29.434999,29.25,29.4125,94154800,27.508989
10/25/2016,29.487499,29.59,29.327499,29.5625,192516000,27.649277
10/26/2016,28.577499,28.924999,28.327499,28.897499,264536800,27.027315
10/27/2016,28.8475,28.965,28.525,28.620001,138248000,26.767775
10/28/2016,28.467501,28.8025,28.362499,28.43,151446800,26.590073
10/31/2016,28.4125,28.557501,28.299999,28.385,105677600,26.547983
11/1/2016,28.365,28.442499,27.6325,27.872499,175303200,26.068649
11/2/2016,27.85,28.0875,27.807501,27.897499,113326800,26.092033
11/3/2016,27.745001,27.865,27.387501,27.4575,107730400,25.812359
11/4/2016,27.1325,27.5625,27.0275,27.209999,123348000,25.579687
11/7/2016,27.52,27.627501,27.365,27.602501,130240000,25.948673
11/8/2016,27.577499,27.93,27.424999,27.764999,97016800,26.101435
11/9/2016,27.469999,27.83,27.012501,27.719999,236705600,26.059128
11/10/2016,27.772499,27.772499,26.4575,26.9475,228538000,25.332916
11/11/2016,26.780001,27.217501,26.637501,27.1075,136575600,25.483326
11/14/2016,26.9275,26.952499,26.02,26.4275,204702000,24.84407
11/15/2016,26.6425,26.92,26.540001,26.7775,129058000,25.173103
11/16/2016,26.674999,27.557501,26.65,27.497499,235362000,25.849958
11/17/2016,27.452499,27.5875,27.2075,27.487499,110528000,25.840557
11/18/2016,27.43,27.635,27.415001,27.514999,113715600,25.866413
11/21/2016,27.530001,27.997499,27.502501,27.932501,117058400,26.2589
11/22/2016,27.987499,28.105,27.85,27.950001,103862000,26.275351
11/23/2016,27.84,27.877501,27.5825,27.807501,109705600,26.14139
11/25/2016,27.782499,27.967501,27.737499,27.9475,45903600,26.272999
11/28/2016,27.8575,28.1175,27.8475,27.8925,108776000,26.221296
11/29/2016,27.695,28.0075,27.5175,27.865,114115200,26.195436
11/30/2016,27.9,28.049999,27.567499,27.629999,144649200,25.974529
12/1/2016,27.592501,27.735001,27.2575,27.372499,148347600,25.732452
12/2/2016,27.2925,27.522499,27.2125,27.475,106112000,25.82881
12/5/2016,27.5,27.5075,27.0625,27.2775,137298000,25.643145
12/6/2016,27.375,27.59,27.297501,27.487499,104782000,25.840557
12/7/2016,27.315001,27.797501,27.290001,27.7575,119994800,26.094379
12/8/2016,27.715,28.1075,27.65,28.030001,108273200,26.350555
12/9/2016,28.077499,28.674999,28.077499,28.487499,137610400,26.780647
12/12/2016,28.3225,28.75,28.122499,28.325001,105497600,26.627882
12/13/2016,28.459999,28.98,28.4375,28.797501,174935200,27.072075
12/14/2016,28.76,29.049999,28.745001,28.797501,136127200,27.072075
12/15/2016,28.844999,29.182501,28.807501,28.955,186098000,27.220135
12/16/2016,29.1175,29.125,28.9125,28.9925,177404400,27.255386
12/19/2016,28.950001,29.344999,28.9375,29.16,111117600,27.412851
12/20/2016,29.184999,29.375,29.17,29.237499,85700000,27.485706
12/21/2016,29.200001,29.35,29.195,29.264999,95132800,27.511559
12/22/2016,29.0875,29.127501,28.91,29.0725,104343600,27.330597
12/23/2016,28.897499,29.129999,28.897499,29.129999,56998000,27.384647
12/27/2016,29.129999,29.450001,29.122499,29.315001,73187600,27.558571
12/28/2016,29.379999,29.504999,29.049999,29.190001,83623600,27.441059
12/29/2016,29.112499,29.2775,29.1,29.182501,60158000,27.434006
12/30/2016,29.1625,29.299999,28.8575,28.955,122345200,27.220135
1/3/2017,28.950001,29.0825,28.690001,29.0375,115127600,27.297691
1/4/2017,28.9625,29.127501,28.9375,29.004999,84472400,27.267138
1/5/2017,28.98,29.215,28.952499,29.1525,88774400,27.405806
1/6/2017,29.195,29.540001,29.1175,29.477501,127007600,27.71133
1/9/2017,29.487499,29.8575,29.485001,29.747499,134247600,27.965145
1/10/2017,29.692499,29.844999,29.575001,29.7775,97848400,27.993359
1/11/2017,29.684999,29.9825,29.65,29.9375,110354400,28.143764
1/12/2017,29.725,29.825001,29.5525,29.8125,108344800,28.026253
1/13/2017,29.7775,29.905001,29.702499,29.76,104447600,27.976904
1/17/2017,29.584999,30.059999,29.555,30,137759200,28.20252
1/18/2017,30,30.125,29.9275,29.997499,94852000,28.200169
1/19/2017,29.85,30.022499,29.842501,29.945,102389200,28.150818
1/20/2017,30.112499,30.112499,29.932501,30,130391600,28.20252
1/23/2017,30,30.202499,29.942499,30.02,88200800,28.221323
1/24/2017,29.887501,30.025,29.875,29.9925,92844000,28.195473
1/25/2017,30.105,30.525,30.07,30.469999,129510400,28.64436
1/26/2017,30.4175,30.610001,30.4,30.485001,105350400,28.658464
1/27/2017,30.535,30.5875,30.4,30.487499,82251600,28.660812
1/30/2017,30.2325,30.407499,30.165001,30.407499,121510000,28.585602
1/31/2017,30.2875,30.3475,30.155001,30.3375,196804000,28.5198
2/1/2017,31.7575,32.622501,31.752501,32.1875,447940000,30.258953
2/2/2017,31.995001,32.3475,31.945,32.1325,134841600,30.207253
2/3/2017,32.077499,32.297501,32.040001,32.27,98029200,30.336517
2/6/2017,32.282501,32.625,32.224998,32.572498,107383600,30.620892
2/7/2017,32.634998,33.022499,32.612499,32.8825,152735200,30.912321
2/8/2017,32.837502,33.055,32.805,33.009998,92016400,31.032173
2/9/2017,32.912498,33.112499,32.779999,33.105,113399600,31.256416
2/10/2017,33.115002,33.235001,33.012501,33.029999,80262000,31.185604
2/13/2017,33.27,33.455002,33.1875,33.322498,92141600,31.461767
2/14/2017,33.3675,33.772499,33.3125,33.755001,132904800,31.870113
2/15/2017,33.880001,34.067501,33.654999,33.877499,142492400,31.985779
2/16/2017,33.9175,33.974998,33.709999,33.837502,90338400,31.948013
2/17/2017,33.775002,33.9575,33.775002,33.93,88792800,32.035347
2/21/2017,34.057499,34.1875,33.994999,34.174999,98028800,32.26667
2/22/2017,34.107498,34.279999,34.0275,34.2775,83347600,32.363449
2/23/2017,34.345001,34.369999,34.075001,34.1325,83152800,32.226536
2/24/2017,33.977501,34.165001,33.82,34.165001,87106400,32.257233
2/27/2017,34.285,34.360001,34.07,34.232498,81029600,32.320946
2/28/2017,34.27,34.360001,34.174999,34.247501,93931600,32.335125
3/1/2017,34.4725,35.037498,34.400002,34.947498,145658400,32.996025
3/2/2017,35,35.07,34.689999,34.740002,104844000,32.800117
3/3/2017,34.695,34.9575,34.647499,34.945,84432400,32.993671
3/6/2017,34.842499,34.942501,34.650002,34.834999,87000000,32.889809
3/7/2017,34.764999,34.994999,34.697498,34.880001,69785200,32.932297
3/8/2017,34.737499,34.950001,34.705002,34.75,74828800,32.809555
3/9/2017,34.685001,34.697498,34.262501,34.669998,88623600,32.73402
3/10/2017,34.8125,34.84,34.66,34.785,78451200,32.842598
3/13/2017,34.712502,34.857498,34.705002,34.799999,69686800,32.856762
3/14/2017,34.825001,34.912498,34.709999,34.747501,61236400,32.807201
3/15/2017,34.852501,35.1875,34.7575,35.115002,102767200,33.154179
3/16/2017,35.18,35.255001,35.064999,35.172501,76928000,33.208466
3/17/2017,35.25,35.25,34.9725,34.997501,175540000,33.043232
3/20/2017,35.099998,35.375,35.057499,35.365002,86168000,33.390213
3/21/2017,35.5275,35.700001,34.932499,34.959999,158119600,33.007832
3/22/2017,34.962502,35.400002,34.939999,35.355,103440800,33.380768
3/23/2017,35.314999,35.395,35.1525,35.23,81385200,33.262749
3/24/2017,35.375,35.435001,35.087502,35.16,89582400,33.196659
3/27/2017,34.8475,35.305,34.654999,35.220001,94300400,33.253311
3/28/2017,35.227501,36.009998,35.154999,35.950001,133499200,33.942551
3/29/2017,35.919998,36.122501,35.797501,36.029999,116760000,34.018078
3/30/2017,36.047501,36.125,35.875,35.982498,84829200,33.973244
3/31/2017,35.93,36.067501,35.752499,35.915001,78646800,33.909508
4/3/2017,35.927502,36.029999,35.762501,35.924999,79942800,33.918945
4/4/2017,35.8125,36.2225,35.7925,36.192501,79565600,34.171505
4/5/2017,36.055,36.365002,35.952499,36.005001,110871600,33.99448
4/6/2017,36.072498,36.130001,35.862499,35.915001,84596000,33.909508
4/7/2017,35.932499,36.044998,35.817501,35.834999,66688800,33.833965
4/10/2017,35.900002,35.970001,35.724998,35.7925,75733600,33.79385
4/11/2017,35.735001,35.837502,35.014999,35.407501,121517600,33.430347
4/12/2017,35.400002,35.537498,35.252499,35.450001,81400000,33.470463
4/13/2017,35.477501,35.595001,35.262501,35.262501,71291600,33.293442
4/17/2017,35.369999,35.470001,35.217499,35.4575,66328400,33.477543
4/18/2017,35.352501,35.509998,35.2775,35.299999,58790000,33.328842
4/19/2017,35.470001,35.5,35.112499,35.169998,69313600,33.206097
4/20/2017,35.305,35.73,35.290001,35.610001,93278400,33.621555
4/21/2017,35.610001,35.669998,35.462502,35.567501,69283600,33.581402
4/24/2017,35.875,35.987499,35.794998,35.91,68537200,33.904781
4/25/2017,35.977501,36.224998,35.967499,36.1325,75486000,34.114861
4/26/2017,36.1175,36.150002,35.845001,35.919998,80164800,33.914223
4/27/2017,35.98,36.040001,35.827499,35.947498,56985200,33.940193
4/28/2017,36.022499,36.075001,35.817501,35.912498,83441600,33.907139
5/1/2017,36.275002,36.799999,36.240002,36.645,134411600,34.598736
5/2/2017,36.884998,37.022499,36.709999,36.877499,181408800,34.818256
5/3/2017,36.397499,36.872501,36.067501,36.764999,182788000,34.712044
5/4/2017,36.630001,36.785,36.452499,36.6325,93487600,34.586937
5/5/2017,36.689999,37.244999,36.689999,37.240002,109310800,35.160519
5/8/2017,37.2575,38.424999,37.2575,38.252499,195009600,36.116478
5/9/2017,38.467499,38.720001,38.362499,38.497501,156521600,36.347794
5/10/2017,38.407501,38.485001,38.0275,38.314999,103222800,36.175491
5/11/2017,38.112499,38.517502,38.077499,38.487499,109020400,36.488342
5/12/2017,38.674999,39.105,38.6675,39.025002,130108000,36.997929
5/15/2017,39.002499,39.162498,38.762501,38.924999,104038800,36.903122
5/16/2017,38.985001,39.014999,38.68,38.8675,80194000,36.848606
5/17/2017,38.400002,38.642502,37.427502,37.5625,203070800,35.611389
5/18/2017,37.817501,38.334999,37.782501,38.134998,134272800,36.154152
5/19/2017,38.345001,38.494999,38.157501,38.264999,107843200,36.277401
5/22/2017,38.5,38.645,38.227501,38.497501,91865600,36.497826
5/23/2017,38.724998,38.724998,38.327499,38.450001,79675600,36.452789
5/24/2017,38.459999,38.5425,38.1675,38.334999,76712000,36.343765
5/25/2017,38.432499,38.587502,38.2575,38.467499,76942400,36.469391
5/26/2017,38.5,38.560001,38.327499,38.4025,87710400,36.407764
5/30/2017,38.355,38.607498,38.3325,38.4175,80507600,36.421978
5/31/2017,38.4925,38.5425,38.095001,38.189999,97804800,36.206303
6/1/2017,38.2925,38.3325,38.055,38.294998,65616400,36.305847
6/2/2017,38.395,38.862499,38.2225,38.862499,111082800,36.843864
6/5/2017,38.584999,38.612499,38.365002,38.482498,101326800,36.483597
6/6/2017,38.474998,38.952499,38.445,38.612499,106499600,36.606853
6/7/2017,38.755001,38.994999,38.619999,38.842499,84278400,36.824909
6/8/2017,38.8125,38.884998,38.599998,38.747501,85003200,36.734848
6/9/2017,38.797501,38.797501,36.505001,37.244999,259530800,35.310387
6/12/2017,36.435001,36.522499,35.627499,36.355,289229200,34.466614
6/13/2017,36.790001,36.862499,36.287498,36.647499,136661600,34.743927
6/14/2017,36.875,36.875,35.959999,36.290001,126124800,34.404995
6/15/2017,35.830002,36.119999,35.552502,36.072498,128661600,34.198788
6/16/2017,35.945,36.125,35.549999,35.567501,201444400,33.720013
6/19/2017,35.915001,36.685001,35.915001,36.584999,130165600,34.684666
6/20/2017,36.717499,36.717499,36.235001,36.252499,99600400,34.369434
6/21/2017,36.380001,36.517502,36.1525,36.467499,85063200,34.573277
6/22/2017,36.442501,36.674999,36.279999,36.407501,76425200,34.516392
6/23/2017,36.282501,36.790001,36.2775,36.57,141757600,34.670441
6/26/2017,36.7925,37.07,36.345001,36.455002,102769600,34.561413
6/27/2017,36.252499,36.540001,35.904999,35.932499,99047600,34.066055
6/28/2017,36.122501,36.5275,35.790001,36.4575,88329600,34.563789
6/29/2017,36.177502,36.282501,35.57,35.919998,125997600,34.054207
6/30/2017,36.112499,36.240002,35.945,36.005001,92096400,34.134796
7/3/2017,36.220001,36.325001,35.775002,35.875,57111200,34.011539
7/5/2017,35.922501,36.197498,35.68,36.022499,86278400,34.151382
7/6/2017,35.755001,35.875,35.602501,35.682499,96515200,33.829044
7/7/2017,35.724998,36.1875,35.724998,36.044998,76806800,34.172718
7/10/2017,36.0275,36.487499,35.842499,36.264999,84362400,34.381283
7/11/2017,36.182499,36.462502,36.095001,36.3825,79127200,34.492683
7/12/2017,36.467499,36.544998,36.205002,36.435001,99538000,34.542461
7/13/2017,36.375,37.122501,36.360001,36.942501,100797600,35.023594
7/14/2017,36.9925,37.3325,36.8325,37.259998,80528400,35.324596
7/17/2017,37.205002,37.724998,37.142502,37.389999,95174000,35.447849
7/18/2017,37.299999,37.532501,37.1675,37.52,71475200,35.571098
7/19/2017,37.619999,37.855,37.487499,37.755001,83692000,35.7939
7/20/2017,37.875,37.935001,37.547501,37.584999,68974800,35.632725
7/21/2017,37.497501,37.610001,37.220001,37.567501,105010400,35.616135
7/24/2017,37.645,38.110001,37.474998,38.022499,85972800,36.047501
7/25/2017,37.950001,38.459999,37.950001,38.185001,75415600,36.201565
7/26/2017,38.337502,38.482498,38.264999,38.365002,63124000,36.372211
7/27/2017,38.4375,38.497501,36.825001,37.639999,129905200,35.684868
7/28/2017,37.4725,37.557499,37.297501,37.375,68854800,35.433624
7/31/2017,37.474998,37.5825,37.032501,37.182499,79383600,35.251133
